,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
1407,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
1408,placydils,ethchlorvynol,False,False,True,
1409,placidyl,ethchlorvynol,ethchlorvynol,True,True,
1410,placydil,ethchlorvynol,ethchlorvynol,True,True,
1411,placidyls,ethchlorvynol,ethchlorvynol,True,True,
1412,placydils,ethchlorvynol,False,False,True,
1413,chlorvynol,ethchlorvynol,False,False,True,
1414,tranquillizer,ethchlorvynol,False,False,False,
1415,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
1416,chloroform,ethchlorvynol,False,False,False,
1417,methylene_chloride,ethchlorvynol,False,False,False,
1418,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
1419,halothane,ethchlorvynol,halothane,False,False,
1420,enflurane,ethchlorvynol,enflurane,False,False,
1421,isoflurane,ethchlorvynol,isoflurane,False,False,
1422,chloral_hydrate,ethchlorvynol,chloral_hydrate,False,False,
1423,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
1424,miltown,ethchlorvynol,meprobamate,False,False,
1425,ethchlorvynols,ethchlorvynol,False,False,True,
1426,revivitol,ethchlorvynol,False,False,False,
1427,trancitol,ethchlorvynol,False,False,False,
1428,ethchloroform,ethchlorvynol,False,False,False,
1429,chloroethylene,ethchlorvynol,False,False,False,
1430,vinyl_chloride,ethchlorvynol,False,False,False,
1431,vedechlor,ethchlorvynol,False,False,False,
1432,cloxapen,ethchlorvynol,False,False,False,
1433,flumoxal,ethchlorvynol,False,False,False,
1434,fluoxapen,ethchlorvynol,False,False,False,
1435,oxapen,ethchlorvynol,False,False,False,
1436,quaaludes,ethchlorvynol,methaqualone,False,False,
1437,sedative_hypnotic,ethchlorvynol,False,False,False,
1438,eth_chloroethyl_alcohol,ethchlorvynol,False,False,False,
1439,chloroethyl_alcohols,ethchlorvynol,False,False,False,
1440,chloroethyl_alcohol,ethchlorvynol,False,False,False,
1441,monochloroethyl_alcohols,ethchlorvynol,False,False,False,
1442,monochloroethyl_alcohol,ethchlorvynol,False,False,False,
1443,dichloroethyl_alcohols,ethchlorvynol,False,False,False,
1444,dichloroethyl_alcohol,ethchlorvynol,False,False,False,
1445,atarax,ethchlorvynol,hydroxyzine,False,False,
1446,vistaril,ethchlorvynol,hydroxyzine,False,False,
1447,hydroxyzine,ethchlorvynol,hydroxyzine,False,False,
1448,buspirone,ethchlorvynol,buspirone,False,False,
1449,beta_blockers,ethchlorvynol,False,False,False,
1450,acepromazine,ethchlorvynol,acepromazine,False,False,
1451,azaperone,ethchlorvynol,False,False,False,
1452,chloryl,ethchlorvynol,False,False,False,
1453,chloryls,ethchlorvynol,False,False,False,
1454,chlorhydrin,ethchlorvynol,False,False,False,
1455,epichlorohydrin,ethchlorvynol,False,False,False,
1456,dichlorohydrin,ethchlorvynol,False,False,False,
1457,trichlorohydrin,ethchlorvynol,False,False,False,
1458,monochlorohydrin,ethchlorvynol,False,False,False,
1459,polychlorohydrin,ethchlorvynol,False,False,False,
1460,chloralethyl_alcohol,ethchlorvynol,False,False,False,
1461,diethyl,ethchlorvynol,False,False,False,
1462,dipropyl,ethchlorvynol,False,False,False,
1463,vynol,ethchlorvynol,False,False,False,
1464,miltowns,ethchlorvynol,False,False,False,
1465,tranquilizers,ethchlorvynol,False,False,False,
1466,downers,ethchlorvynol,False,False,False,
1467,ethchlorvinyl_alcohol,ethchlorvynol,False,False,True,
1468,3-chloro-1-ethyl-2-propanol,ethchlorvynol,False,False,False,
1469,chlorvynol,ethchlorvynol,False,False,True,
1470,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
1471,chloroethylene,ethchlorvynol,False,False,False,
1472,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
1473,ethane,ethchlorvynol,False,False,False,
1474,chloroethyl,ethchlorvynol,False,False,False,
1475,vinyl_chloride,ethchlorvynol,False,False,False,
1476,chloroform,ethchlorvynol,False,False,False,
1477,dichloroethane,ethchlorvynol,False,False,False,
1478,chloromethane,ethchlorvynol,False,False,False,
1479,tranks,ethchlorvynol,False,False,False,
1480,chlorhydrate_d'ethyl,ethchlorvynol,False,False,False,
1481,chlorhydrate_d'éthyl,ethchlorvynol,False,False,False,
1482,glycidyls,ethchlorvynol,False,False,False,
1483,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
1484,chloroethanes,ethchlorvynol,False,False,False,
1485,vinyl_chloride,ethchlorvynol,False,False,False,
1486,vinyl_chlorides,ethchlorvynol,False,False,False,
1487,chloroethylene,ethchlorvynol,False,False,False,
1488,chloroethylenes,ethchlorvynol,False,False,False,
1489,sedoxyl,ethchlorvynol,False,False,False,
1490,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
1491,glycydil,ethchlorvynol,False,False,False,
1492,chlorhydrin,ethchlorvynol,False,False,False,
1493,chlorhydryn,ethchlorvynol,False,False,False,
1494,ethylchloroform,ethchlorvynol,False,False,False,
1495,ethylchloroformate,ethchlorvynol,False,False,False,
1496,chloroformate,ethchlorvynol,False,False,False,
1497,chlorvynol,ethchlorvynol,False,False,True,
1498,clorpheniramine,ethchlorvynol,chlorphenamine,False,False,
1499,norpramin,ethchlorvynol,desipramine,False,False,
1500,pamoate,ethchlorvynol,tranylcypromine,False,False,
1501,phenate,ethchlorvynol,False,False,False,
1502,idyllic,ethchlorvynol,False,False,False,
1503,serene,ethchlorvynol,False,False,False,
1504,dichloralphenazone,ethchlorvynol,dichloralphenazone,False,False,
1505,noctec,ethchlorvynol,chloral_hydrate,False,False,
1506,vineryl_chloride,ethchlorvynol,False,False,False,
1507,chloroethylene,ethchlorvynol,False,False,False,
1508,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
1509,trifluoperazine,ethchlorvynol,trifluoperazine,False,False,
1510,phenytoin,ethchlorvynol,phenytoin,False,False,
1511,mephenytoin,ethchlorvynol,False,False,False,
1512,diphenylhydantoin,ethchlorvynol,False,False,False,
1513,fosphenytoin,ethchlorvynol,fosphenytoin,False,False,
1514,cosanyl,ethchlorvynol,False,False,False,
1515,chloralhydrates,ethchlorvynol,False,False,False,
1516,hexachlorophene,ethchlorvynol,hexachlorophene,False,False,
1517,paraldehyde,ethchlorvynol,paraldehyde,False,False,
1518,chloropropanes,ethchlorvynol,False,False,False,
1519,chloralose,ethchlorvynol,False,False,False,
1520,trichloroethanol,ethchlorvynol,False,False,False,
1521,tranks,ethchlorvynol,False,False,False,
1522,e)_chloroform,ethchlorvynol,False,False,False,
1523,a)_carbon_tetrachloride,ethchlorvynol,False,False,False,
1524,b)_bromoform,ethchlorvynol,False,False,False,
1525,c)_chloroformate,ethchlorvynol,False,False,False,
1526,quaaludes,ethchlorvynol,methaqualone,False,False,
1527,barbiturates,ethchlorvynol,False,False,False,
1528,chloral,ethchlorvynol,chloral_hydrate,False,False,
1529,chloroform,ethchlorvynol,False,False,False,
1530,diethyl,ethchlorvynol,False,False,False,
1531,chloroforms,ethchlorvynol,False,False,False,
1532,formaldehyde,ethchlorvynol,formaldehyde,False,False,
1533,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
1534,chloroethylene,ethchlorvynol,False,False,False,
1535,allobarbital,ethchlorvynol,False,False,False,
1536,hexobarbital,ethchlorvynol,hexobarbital,False,False,
1537,miltown,ethchlorvynol,meprobamate,False,False,
1538,valium,ethchlorvynol,diazepam,False,False,
1539,ativan,ethchlorvynol,lorazepam,False,False,
1540,xanax,ethchlorvynol,alprazolam,False,False,
1541,klonopin,ethchlorvynol,clonazepam,False,False,
1542,restoril,ethchlorvynol,temazepam,False,False,
1543,ambien,ethchlorvynol,zolpidem,False,False,
1544,chlorhydroxyethylene,ethchlorvynol,False,False,False,
1545,diethyl_chlorovynyl,ethchlorvynol,False,False,True, pill
1546,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
1547,ethchlorvynols,ethchlorvynol,False,False,True,
1548,glycidyls,ethchlorvynol,False,False,False,
1549,chloroethyl_alcohol,ethchlorvynol,False,False,False,
1550,chloroethyl_alcohols,ethchlorvynol,False,False,False,
1551,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
1552,ethyl_chlorides,ethchlorvynol,False,False,False,
1553,quaalude,ethchlorvynol,methaqualone,False,False,
1554,souzas,ethchlorvynol,False,False,False,
1555,plesidyl,ethchlorvynol,False,False,False,
1556,cephaloridine,ethchlorvynol,False,False,False,
1557,cephaldehyde,ethchlorvynol,False,False,False,
1558,cephaloglycin,ethchlorvynol,False,False,False,
1559,plasmine,ethchlorvynol,False,False,False,
1560,cephalorin,ethchlorvynol,False,False,False,
1561,cephalothin,ethchlorvynol,False,False,False,
1562,quaaludes,ethchlorvynol,methaqualone,False,False,
1563,downers,ethchlorvynol,False,False,False,
1564,restoril,ethchlorvynol,temazepam,False,False,
1565,tranxene,ethchlorvynol,clorazepate,False,False,
1566,noctec,ethchlorvynol,chloral_hydrate,False,False,
1567,chloral_hydrate,ethchlorvynol,chloral_hydrate,False,False,
1568,barbiturate,ethchlorvynol,False,False,False,
1569,ethylglycine,ethchlorvynol,False,False,False,
1570,glycidylethyl,ethchlorvynol,False,False,False,
1571,miltown,ethchlorvynol,meprobamate,False,False,
1572,tranquilene,ethchlorvynol,False,False,False,
1573,valmid,ethchlorvynol,False,False,False,
1574,dowager's_hump,ethchlorvynol,False,False,False,
1575,dairy_air,ethchlorvynol,False,False,False,
1576,dry_ice,ethchlorvynol,False,False,False,
1577,vinleurodine,ethchlorvynol,False,False,False,
1578,vinleurodines,ethchlorvynol,False,False,False,
1579,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
1580,chlordiazepoxides,ethchlorvynol,False,False,False,
1581,triclofos,ethchlorvynol,False,False,False,
1582,triclofos_sodium,ethchlorvynol,False,False,False,
1583,paraldehyde,ethchlorvynol,paraldehyde,False,False,
1584,barbiturates,ethchlorvynol,False,False,False,
1585,benzodiazepines,ethchlorvynol,benzodiazepine,False,False,
1586,chloral_hydrate,ethchlorvynol,chloral_hydrate,False,False,
1587,hypnotics,ethchlorvynol,zolpidem,False,False,
1588,ethchlorohydrin,ethchlorvynol,False,False,False,
1589,ethchloroform,ethchlorvynol,False,False,False,
1590,tamin,ethchlorvynol,False,False,False,
1591,zephyren,ethchlorvynol,False,False,False,
1592,amiphen,ethchlorvynol,False,False,False,
1593,chloryl,ethchlorvynol,False,False,False,
1594,chloryl_promethazine,ethchlorvynol,False,False,False,
1595,calmant,ethchlorvynol,False,False,False,
1596,downer,ethchlorvynol,False,False,False,
1597,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
1598,diazepam,ethchlorvynol,diazepam,False,False,
1599,lorazepam,ethchlorvynol,lorazepam,False,False,
1600,alprazolam,ethchlorvynol,alprazolam,False,False,
1601,midazolam,ethchlorvynol,midazolam,False,False,
1602,triazolam,ethchlorvynol,triazolam,False,False,
1603,rondimen,ethchlorvynol,False,False,False,
1604,trankimazin,ethchlorvynol,False,False,False,
1605,vin_chlor,ethchlorvynol,False,False,False,
1606,chlorvynol,ethchlorvynol,False,False,True,
1607,tranks,ethchlorvynol,False,False,False,
1608,chlorides,ethchlorvynol,False,False,False,
1609,glycidyls,ethchlorvynol,False,False,False,
1610,ethchloroform,ethchlorvynol,False,False,False,
1611,ethchloroforms,ethchlorvynol,False,False,False,
1612,chloroform,ethchlorvynol,False,False,False,
1613,chloroforms,ethchlorvynol,False,False,False,
1614,chloroethylene,ethchlorvynol,False,False,False,
1615,chloroethylenes,ethchlorvynol,False,False,False,
1616,glycidyyl,ethchlorvynol,False,False,False,
1617,chloroethylene,ethchlorvynol,False,False,False,
1618,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
1619,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
1620,juvinal,ethchlorvynol,False,False,False,
1621,noctec,ethchlorvynol,chloral_hydrate,False,False,
1622,dormisol,ethchlorvynol,False,False,False,
1623,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
1624,tetrachloroethylene,ethchlorvynol,False,False,False,
1625,chloroform,ethchlorvynol,False,False,False,
1626,dichlorodifluoromethane,ethchlorvynol,False,False,False,
1627,methylene_chloride,ethchlorvynol,False,False,False,
1628,placydils,ethchlorvynol,False,False,True,
1629,suechlor,ethchlorvynol,False,False,False,
1630,suechlors,ethchlorvynol,False,False,False,
1631,quaalude,ethchlorvynol,methaqualone,False,False,
1632,quaaludes,ethchlorvynol,methaqualone,False,False,
1633,tranqipam,ethchlorvynol,False,False,False,
1634,tranqipams,ethchlorvynol,False,False,False,
1635,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
1636,tetrachloroethylene,ethchlorvynol,False,False,False,
1637,chloroform,ethchlorvynol,False,False,False,
1638,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
1639,methylene_chloride,ethchlorvynol,False,False,False,
1640,amylene,ethchlorvynol,False,False,False,
1641,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
1642,chloroethyl,ethchlorvynol,False,False,False,
1643,chloroform,ethchlorvynol,False,False,False,
1644,dichloroethane,ethchlorvynol,False,False,False,
1645,dichloroethylene,ethchlorvynol,trichloroethylene,False,False,
1646,ethane,ethchlorvynol,False,False,False,
1647,ethanol,ethchlorvynol,ethanol,False,False,
1648,ethchlorvinyl,ethchlorvynol,False,False,True,
1649,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
1650,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
1651,chlorpromazine,ethchlorvynol,chlorpromazine,False,False,
1652,fluphenazine,ethchlorvynol,fluphenazine,False,False,
1653,trifluoperazine,ethchlorvynol,trifluoperazine,False,False,
1654,thiothixene,ethchlorvynol,False,False,False,
1655,mesoridazine,ethchlorvynol,False,False,False,
1656,perphenazine,ethchlorvynol,perphenazine,False,False,
1657,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
1658,cetylalcohol,ethchlorvynol,False,False,False,
1659,ethyl_chloroformate,ethchlorvynol,False,False,False,
1660,chloroethylene,ethchlorvynol,False,False,False,
1661,chloropseudoephedrine,ethchlorvynol,False,False,False,
1662,pacydex,ethchlorvynol,False,False,False,
1663,placyd,ethchlorvynol,False,False,False,
1664,pladex,ethchlorvynol,False,False,False,
1665,edaclone,ethchlorvynol,False,False,False,
1666,racedyn,ethchlorvynol,False,False,False,
1667,tranquo-barb,ethchlorvynol,False,False,False,
1668,students,ethchlorvynol,False,False,False,
1669,quaalude,ethchlorvynol,methaqualone,False,False,
1670,methaqualone,ethchlorvynol,methaqualone,False,False,
1671,prochlorperazines,ethchlorvynol,False,False,False,
1672,tricyclic_antidepressants,ethchlorvynol,False,False,False,
1673,glycid,ethchlorvynol,False,False,False,
1674,chlorglycid,ethchlorvynol,False,False,False,
1675,chlorhydrin,ethchlorvynol,False,False,False,
1676,chlorhydroxyethylene,ethchlorvynol,False,False,False,
1677,chloroformyl,ethchlorvynol,False,False,False,
1678,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
1679,vivactil,ethchlorvynol,protriptyline,False,False,
1680,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
1681,tetrachloroethylene,ethchlorvynol,False,False,False,
1682,chloroform,ethchlorvynol,False,False,False,
1683,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
1684,vinyl_chloride,ethchlorvynol,False,False,False,
1685,chloral,ethchlorvynol,chloral_hydrate,False,False,
1686,chloral_hydrate,ethchlorvynol,chloral_hydrate,False,False,
1687,trichlorethane,ethchlorvynol,False,False,False,
1688,mylans,ethchlorvynol,False,False,False,
1689,pentobarbitols,ethchlorvynol,False,False,False,
1690,glycidyls,ethchlorvynol,False,False,False,
1691,ether,ethchlorvynol,False,False,False,
1692,alcohol,ethchlorvynol,ethanol,False,False,
1693,chloroform,ethchlorvynol,False,False,False,
1694,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
1695,chloroethylene,ethchlorvynol,False,False,False,
1696,ethylene_dichloride,ethchlorvynol,ethylene_dichloride,False,False,
1697,allyl,ethchlorvynol,orlistat,False,False,
1698,chloroethyl,ethchlorvynol,False,False,False,
1699,methylchlorophenylacetate,ethchlorvynol,False,False,False,
1700,sodium,ethchlorvynol,False,False,False,
1701,barbiturate,ethchlorvynol,False,False,False,
1702,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
1703,trichloroethanol,ethchlorvynol,False,False,False,
1704,chlormethin,ethchlorvynol,False,False,False,
1705,chlormethiazole,ethchlorvynol,False,False,False,
1706,thiamylal,ethchlorvynol,False,False,False,
1707,thiopental,ethchlorvynol,thiopental,False,False,
1708,pentothal,ethchlorvynol,thiopental,False,False,
1709,sodium_thiopental,ethchlorvynol,False,False,False,
1710,phenobarbital,ethchlorvynol,phenobarbital,False,False,
1711,ed_clairvoyance,ethchlorvynol,False,False,False,
1712,ether_chloral,ethchlorvynol,False,False,False,
1713,ethchlorhydrin,ethchlorvynol,False,False,False,
1714,ethylchloroform,ethchlorvynol,False,False,False,
1715,ethylchloromethane,ethchlorvynol,False,False,False,
1716,trichloromethyl_alcohol,ethchlorvynol,False,False,False,
1717,tranqipam,ethchlorvynol,False,False,False,
1718,tranxene,ethchlorvynol,clorazepate,False,False,
1719,chloretone,ethchlorvynol,False,False,False,
1720,chloropamorph,ethchlorvynol,False,False,False,
1721,dormicol,ethchlorvynol,False,False,False,
1722,liminal,ethchlorvynol,False,False,False,
1723,myle,ethchlorvynol,False,False,False,
1724,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
1725,ethchlorvynols,ethchlorvynol,False,False,True,
1726,flurazepams,ethchlorvynol,False,False,False,
1727,lorazepams,ethchlorvynol,lorazepam,False,False,
1728,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
1729,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
1730,methylene_chloride,ethchlorvynol,False,False,False,
1731,dilantin,ethchlorvynol,phenytoin,False,False,
1732,darvon,ethchlorvynol,dextropropoxyphene,False,False,
1733,edwardol,ethchlorvynol,False,False,False,
1734,epichlorohydrin,ethchlorvynol,False,False,False,
1735,enchloroethanol,ethchlorvynol,False,False,False,
1736,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
1737,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
1738,dichloroacetylene,ethchlorvynol,False,False,False,
1739,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
1740,vytorin,ethchlorvynol,simvastatin,False,False,
1741,zarontin,ethchlorvynol,ethosuximide,False,False,
